CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031500202734001QW0F;19/01/2023;4;0,137;;;R
ES0031500202734001QW0F;19/01/2023;5;0,124;;;R
ES0031500202734001QW0F;19/01/2023;6;0,134;;;R
ES0031500202734001QW0F;19/01/2023;7;0,136;;;R
ES0031500202734001QW0F;19/01/2023;8;1,089;;;R
ES0031500202734001QW0F;19/01/2023;9;0,268;;;R
ES0031500202734001QW0F;19/01/2023;10;0,352;;;R
ES0031500202734001QW0F;19/01/2023;11;0,254;;;R
ES0031500202734001QW0F;19/01/2023;12;0,92;;;R
ES0031500202734001QW0F;19/01/2023;13;0,173;;;R
ES0031500202734001QW0F;19/01/2023;14;0,198;;;R
ES0031500202734001QW0F;19/01/2023;15;0,278;;;R
ES0031500202734001QW0F;19/01/2023;16;0,208;;;R
ES0031500202734001QW0F;19/01/2023;17;0,131;;;R
ES0031500202734001QW0F;19/01/2023;18;0,124;;;R
ES0031500202734001QW0F;19/01/2023;19;0,763;;;R
ES0031500202734001QW0F;19/01/2023;20;0,368;;;R
ES0031500202734001QW0F;19/01/2023;21;0,271;;;R
ES0031500202734001QW0F;19/01/2023;22;1,573;;;R
ES0031500202734001QW0F;19/01/2023;23;0,279;;;R
ES0031500202734001QW0F;19/01/2023;24;0,251;;;R
ES0031500202734001QW0F;20/01/2023;1;0,204;;;R
ES0031500202734001QW0F;20/01/2023;2;0,159;;;R
ES0031500202734001QW0F;20/01/2023;3;0,138;;;R
ES0031500202734001QW0F;20/01/2023;4;0,136;;;R
ES0031500202734001QW0F;20/01/2023;5;0,148;;;R
ES0031500202734001QW0F;20/01/2023;6;0,136;;;R
ES0031500202734001QW0F;20/01/2023;7;0,447;;;R
ES0031500202734001QW0F;20/01/2023;8;0,637;;;R
ES0031500202734001QW0F;20/01/2023;9;0,143;;;R
ES0031500202734001QW0F;20/01/2023;10;0,143;;;R
ES0031500202734001QW0F;20/01/2023;11;0,164;;;R
ES0031500202734001QW0F;20/01/2023;12;0,209;;;R
ES0031500202734001QW0F;20/01/2023;13;0,202;;;R
ES0031500202734001QW0F;20/01/2023;14;0,449;;;R
ES0031500202734001QW0F;20/01/2023;15;0,882;;;R
ES0031500202734001QW0F;20/01/2023;16;1,261;;;R
ES0031500202734001QW0F;20/01/2023;17;0,263;;;R
ES0031500202734001QW0F;20/01/2023;18;1,446;;;R
ES0031500202734001QW0F;20/01/2023;19;0,765;;;R
ES0031500202734001QW0F;20/01/2023;20;1,808;;;R
ES0031500202734001QW0F;20/01/2023;21;0,215;;;R
ES0031500202734001QW0F;20/01/2023;22;0,327;;;R
ES0031500202734001QW0F;20/01/2023;23;0,775;;;R
ES0031500202734001QW0F;20/01/2023;24;0,334;;;R
ES0031500202734001QW0F;21/01/2023;1;0,466;;;R
ES0031500202734001QW0F;21/01/2023;2;0,815;;;R
ES0031500202734001QW0F;21/01/2023;3;0,17;;;R
ES0031500202734001QW0F;21/01/2023;4;0,169;;;R
ES0031500202734001QW0F;21/01/2023;5;0,153;;;R
ES0031500202734001QW0F;21/01/2023;6;0,148;;;R
ES0031500202734001QW0F;21/01/2023;7;0,37;;;R
ES0031500202734001QW0F;21/01/2023;8;0,393;;;R
ES0031500202734001QW0F;21/01/2023;9;0,151;;;R
ES0031500202734001QW0F;21/01/2023;10;0,339;;;R
ES0031500202734001QW0F;21/01/2023;11;0,157;;;R
ES0031500202734001QW0F;21/01/2023;12;0,917;;;R
ES0031500202734001QW0F;21/01/2023;13;0,694;;;R
ES0031500202734001QW0F;21/01/2023;14;0,141;;;R
ES0031500202734001QW0F;21/01/2023;15;0,192;;;R
ES0031500202734001QW0F;21/01/2023;16;0,146;;;R
ES0031500202734001QW0F;21/01/2023;17;0,768;;;R
ES0031500202734001QW0F;21/01/2023;18;0,164;;;R
ES0031500202734001QW0F;21/01/2023;19;0,599;;;R
ES0031500202734001QW0F;21/01/2023;20;0,878;;;R
ES0031500202734001QW0F;21/01/2023;21;1,18;;;R
ES0031500202734001QW0F;21/01/2023;22;0,364;;;R
ES0031500202734001QW0F;21/01/2023;23;0,401;;;R
ES0031500202734001QW0F;21/01/2023;24;0,333;;;R
ES0031500202734001QW0F;22/01/2023;1;0,311;;;R
ES0031500202734001QW0F;22/01/2023;2;0,253;;;R
ES0031500202734001QW0F;22/01/2023;3;0,646;;;R
ES0031500202734001QW0F;22/01/2023;4;0,161;;;R
ES0031500202734001QW0F;22/01/2023;5;0,163;;;R
ES0031500202734001QW0F;22/01/2023;6;0,139;;;R
ES0031500202734001QW0F;22/01/2023;7;0,143;;;R
ES0031500202734001QW0F;22/01/2023;8;0,143;;;R
ES0031500202734001QW0F;22/01/2023;9;0,156;;;R
ES0031500202734001QW0F;22/01/2023;10;1,616;;;R
ES0031500202734001QW0F;22/01/2023;11;1,792;;;R
ES0031500202734001QW0F;22/01/2023;12;0,551;;;R
ES0031500202734001QW0F;22/01/2023;13;0,891;;;R
ES0031500202734001QW0F;22/01/2023;14;0,636;;;R
ES0031500202734001QW0F;22/01/2023;15;0,879;;;R
ES0031500202734001QW0F;22/01/2023;16;1,356;;;R
ES0031500202734001QW0F;22/01/2023;17;0,134;;;R
ES0031500202734001QW0F;22/01/2023;18;2,045;;;R
ES0031500202734001QW0F;22/01/2023;19;1,823;;;R
ES0031500202734001QW0F;22/01/2023;20;0,889;;;R
ES0031500202734001QW0F;22/01/2023;21;1,813;;;R
ES0031500202734001QW0F;22/01/2023;22;1,742;;;R
ES0031500202734001QW0F;22/01/2023;23;0,49;;;R
ES0031500202734001QW0F;22/01/2023;24;1,53;;;R
ES0031500202734001QW0F;23/01/2023;1;0,15;;;R
ES0031500202734001QW0F;23/01/2023;2;0,163;;;R
ES0031500202734001QW0F;23/01/2023;3;0,172;;;R
ES0031500202734001QW0F;23/01/2023;4;0,146;;;R
ES0031500202734001QW0F;23/01/2023;5;0,137;;;R
ES0031500202734001QW0F;23/01/2023;6;0,134;;;R
ES0031500202734001QW0F;23/01/2023;7;0,139;;;R
ES0031500202734001QW0F;23/01/2023;8;0,52;;;R
ES0031500202734001QW0F;23/01/2023;9;0,137;;;R
ES0031500202734001QW0F;23/01/2023;10;0,132;;;R
ES0031500202734001QW0F;23/01/2023;11;0,176;;;R
ES0031500202734001QW0F;23/01/2023;12;0,209;;;R
ES0031500202734001QW0F;23/01/2023;13;0,699;;;R
ES0031500202734001QW0F;23/01/2023;14;0,185;;;R
ES0031500202734001QW0F;23/01/2023;15;0,242;;;R
ES0031500202734001QW0F;23/01/2023;16;0,243;;;R
ES0031500202734001QW0F;23/01/2023;17;0,254;;;R
ES0031500202734001QW0F;23/01/2023;18;1,759;;;R
ES0031500202734001QW0F;23/01/2023;19;0,265;;;R
ES0031500202734001QW0F;23/01/2023;20;0,267;;;R
ES0031500202734001QW0F;23/01/2023;21;0,653;;;R
ES0031500202734001QW0F;23/01/2023;22;0,275;;;R
ES0031500202734001QW0F;23/01/2023;23;0,429;;;R
ES0031500202734001QW0F;23/01/2023;24;0,239;;;R
ES0031500202734001QW0F;24/01/2023;1;0,175;;;E
ES0031500202734001QW0F;24/01/2023;2;0,638;;;R
ES0031500202734001QW0F;24/01/2023;3;0,185;;;R
ES0031500202734001QW0F;24/01/2023;4;0,453;;;R
ES0031500202734001QW0F;24/01/2023;5;0,134;;;R
ES0031500202734001QW0F;24/01/2023;6;0,138;;;R
ES0031500202734001QW0F;24/01/2023;7;0,132;;;R
ES0031500202734001QW0F;24/01/2023;8;0,386;;;R
ES0031500202734001QW0F;24/01/2023;9;0,17;;;R
ES0031500202734001QW0F;24/01/2023;10;1,019;;;R
ES0031500202734001QW0F;24/01/2023;11;0,246;;;R
ES0031500202734001QW0F;24/01/2023;12;0,247;;;R
ES0031500202734001QW0F;24/01/2023;13;0,965;;;R
ES0031500202734001QW0F;24/01/2023;14;0,316;;;R
ES0031500202734001QW0F;24/01/2023;15;0,135;;;R
ES0031500202734001QW0F;24/01/2023;16;0,131;;;R
ES0031500202734001QW0F;24/01/2023;17;0,121;;;R
ES0031500202734001QW0F;24/01/2023;18;0,14;;;R
ES0031500202734001QW0F;24/01/2023;19;0,219;;;R
ES0031500202734001QW0F;24/01/2023;20;1,454;;;R
ES0031500202734001QW0F;24/01/2023;21;0,475;;;R
ES0031500202734001QW0F;24/01/2023;22;0,311;;;R
ES0031500202734001QW0F;24/01/2023;23;0,639;;;R
ES0031500202734001QW0F;24/01/2023;24;1,091;;;R
ES0031500202734001QW0F;25/01/2023;1;1,511;;;R
ES0031500202734001QW0F;25/01/2023;2;0,184;;;R
ES0031500202734001QW0F;25/01/2023;3;0,143;;;R
ES0031500202734001QW0F;25/01/2023;4;0,142;;;R
ES0031500202734001QW0F;25/01/2023;5;0,138;;;R
ES0031500202734001QW0F;25/01/2023;6;0,146;;;R
ES0031500202734001QW0F;25/01/2023;7;0,135;;;R
ES0031500202734001QW0F;25/01/2023;8;0,692;;;R
ES0031500202734001QW0F;25/01/2023;9;0,717;;;R
ES0031500202734001QW0F;25/01/2023;10;0,3;;;R
ES0031500202734001QW0F;25/01/2023;11;0,231;;;R
ES0031500202734001QW0F;25/01/2023;12;0,211;;;R
ES0031500202734001QW0F;25/01/2023;13;0,167;;;R
ES0031500202734001QW0F;25/01/2023;14;0,175;;;R
ES0031500202734001QW0F;25/01/2023;15;0,29;;;R
ES0031500202734001QW0F;25/01/2023;16;0,205;;;R
ES0031500202734001QW0F;25/01/2023;17;0,95;;;R
ES0031500202734001QW0F;25/01/2023;18;0,255;;;R
ES0031500202734001QW0F;25/01/2023;19;0,263;;;R
ES0031500202734001QW0F;25/01/2023;20;0,239;;;R
ES0031500202734001QW0F;25/01/2023;21;0,239;;;R
ES0031500202734001QW0F;25/01/2023;22;0,928;;;R
ES0031500202734001QW0F;25/01/2023;23;0,312;;;R
ES0031500202734001QW0F;25/01/2023;24;1,991;;;R
ES0031500202734001QW0F;26/01/2023;1;0,251;;;R
ES0031500202734001QW0F;26/01/2023;2;0,251;;;R
ES0031500202734001QW0F;26/01/2023;3;0,242;;;R
ES0031500202734001QW0F;26/01/2023;4;0,241;;;R
ES0031500202734001QW0F;26/01/2023;5;0,207;;;R
ES0031500202734001QW0F;26/01/2023;6;0,183;;;R
ES0031500202734001QW0F;26/01/2023;7;0,143;;;R
ES0031500202734001QW0F;26/01/2023;8;0,832;;;R
ES0031500202734001QW0F;26/01/2023;9;0,155;;;R
ES0031500202734001QW0F;26/01/2023;10;1,239;;;R
ES0031500202734001QW0F;26/01/2023;11;0,164;;;R
ES0031500202734001QW0F;26/01/2023;12;0,486;;;R
ES0031500202734001QW0F;26/01/2023;13;0,154;;;R
ES0031500202734001QW0F;26/01/2023;14;0,625;;;R
ES0031500202734001QW0F;26/01/2023;15;0,584;;;R
ES0031500202734001QW0F;26/01/2023;16;1,843;;;R
ES0031500202734001QW0F;26/01/2023;17;0,303;;;R
ES0031500202734001QW0F;26/01/2023;18;0,152;;;R
ES0031500202734001QW0F;26/01/2023;19;0,152;;;R
ES0031500202734001QW0F;26/01/2023;20;0,526;;;R
ES0031500202734001QW0F;26/01/2023;21;1,367;;;R
ES0031500202734001QW0F;26/01/2023;22;0,885;;;R
ES0031500202734001QW0F;26/01/2023;23;2,065;;;R
ES0031500202734001QW0F;26/01/2023;24;1,379;;;R
ES0031500202734001QW0F;27/01/2023;1;0,204;;;R
ES0031500202734001QW0F;27/01/2023;2;0,15;;;R
ES0031500202734001QW0F;27/01/2023;3;0,144;;;R
ES0031500202734001QW0F;27/01/2023;4;0,276;;;R
ES0031500202734001QW0F;27/01/2023;5;0,451;;;R
ES0031500202734001QW0F;27/01/2023;6;0,444;;;R
ES0031500202734001QW0F;27/01/2023;7;0,14;;;R
ES0031500202734001QW0F;27/01/2023;8;0,198;;;R
ES0031500202734001QW0F;27/01/2023;9;0,541;;;R
ES0031500202734001QW0F;27/01/2023;10;0,2;;;R
ES0031500202734001QW0F;27/01/2023;11;0,214;;;R
ES0031500202734001QW0F;27/01/2023;12;0,219;;;R
ES0031500202734001QW0F;27/01/2023;13;0,206;;;R
ES0031500202734001QW0F;27/01/2023;14;0,219;;;R
ES0031500202734001QW0F;27/01/2023;15;0,381;;;R
ES0031500202734001QW0F;27/01/2023;16;0,743;;;R
ES0031500202734001QW0F;27/01/2023;17;0,278;;;R
ES0031500202734001QW0F;27/01/2023;18;0,132;;;R
ES0031500202734001QW0F;27/01/2023;19;0,219;;;R
ES0031500202734001QW0F;27/01/2023;20;0,431;;;R
ES0031500202734001QW0F;27/01/2023;21;0,354;;;R
ES0031500202734001QW0F;27/01/2023;22;0,249;;;R
ES0031500202734001QW0F;27/01/2023;23;0,337;;;R
ES0031500202734001QW0F;27/01/2023;24;0,345;;;R
ES0031500202734001QW0F;28/01/2023;1;0,174;;;R
ES0031500202734001QW0F;28/01/2023;2;0,145;;;R
ES0031500202734001QW0F;28/01/2023;3;0,14;;;R
ES0031500202734001QW0F;28/01/2023;4;0,135;;;R
ES0031500202734001QW0F;28/01/2023;5;0,402;;;R
ES0031500202734001QW0F;28/01/2023;6;0,135;;;R
ES0031500202734001QW0F;28/01/2023;7;0,159;;;R
ES0031500202734001QW0F;28/01/2023;8;0,145;;;R
ES0031500202734001QW0F;28/01/2023;9;0,134;;;R
ES0031500202734001QW0F;28/01/2023;10;0,18;;;R
ES0031500202734001QW0F;28/01/2023;11;0,65;;;R
ES0031500202734001QW0F;28/01/2023;12;0,529;;;R
ES0031500202734001QW0F;28/01/2023;13;0,289;;;R
ES0031500202734001QW0F;28/01/2023;14;0,335;;;R
ES0031500202734001QW0F;28/01/2023;15;1,72;;;R
ES0031500202734001QW0F;28/01/2023;16;2,753;;;R
ES0031500202734001QW0F;28/01/2023;17;0,831;;;R
ES0031500202734001QW0F;28/01/2023;18;0,233;;;R
ES0031500202734001QW0F;28/01/2023;19;0,33;;;R
ES0031500202734001QW0F;28/01/2023;20;0,201;;;R
ES0031500202734001QW0F;28/01/2023;21;0,137;;;R
ES0031500202734001QW0F;28/01/2023;22;0,199;;;R
ES0031500202734001QW0F;28/01/2023;23;0,139;;;R
ES0031500202734001QW0F;28/01/2023;24;1,951;;;R
ES0031500202734001QW0F;29/01/2023;1;1,061;;;R
ES0031500202734001QW0F;29/01/2023;2;0,582;;;R
ES0031500202734001QW0F;29/01/2023;3;0,144;;;R
ES0031500202734001QW0F;29/01/2023;4;0,136;;;R
ES0031500202734001QW0F;29/01/2023;5;0,14;;;R
ES0031500202734001QW0F;29/01/2023;6;0,142;;;R
ES0031500202734001QW0F;29/01/2023;7;0,132;;;R
ES0031500202734001QW0F;29/01/2023;8;0,242;;;R
ES0031500202734001QW0F;29/01/2023;9;1,559;;;R
ES0031500202734001QW0F;29/01/2023;10;0,149;;;R
ES0031500202734001QW0F;29/01/2023;11;0,766;;;R
ES0031500202734001QW0F;29/01/2023;12;1,681;;;R
ES0031500202734001QW0F;29/01/2023;13;0,609;;;R
ES0031500202734001QW0F;29/01/2023;14;0,254;;;R
ES0031500202734001QW0F;29/01/2023;15;0,707;;;R
ES0031500202734001QW0F;29/01/2023;16;0,221;;;R
ES0031500202734001QW0F;29/01/2023;17;0,871;;;R
ES0031500202734001QW0F;29/01/2023;18;0,143;;;R
ES0031500202734001QW0F;29/01/2023;19;0,165;;;R
ES0031500202734001QW0F;29/01/2023;20;0,424;;;R
ES0031500202734001QW0F;29/01/2023;21;1,319;;;R
ES0031500202734001QW0F;29/01/2023;22;1,408;;;R
ES0031500202734001QW0F;29/01/2023;23;2,51;;;R
ES0031500202734001QW0F;29/01/2023;24;1,435;;;R
ES0031500202734001QW0F;30/01/2023;1;0,218;;;R
ES0031500202734001QW0F;30/01/2023;2;0,148;;;R
ES0031500202734001QW0F;30/01/2023;3;0,166;;;R
ES0031500202734001QW0F;30/01/2023;4;0,168;;;R
ES0031500202734001QW0F;30/01/2023;5;0,147;;;R
ES0031500202734001QW0F;30/01/2023;6;0,132;;;R
ES0031500202734001QW0F;30/01/2023;7;0,145;;;R
ES0031500202734001QW0F;30/01/2023;8;0,406;;;R
ES0031500202734001QW0F;30/01/2023;9;0,13;;;R
ES0031500202734001QW0F;30/01/2023;10;0,244;;;R
ES0031500202734001QW0F;30/01/2023;11;0,134;;;R
ES0031500202734001QW0F;30/01/2023;12;0,127;;;R
ES0031500202734001QW0F;30/01/2023;13;0,126;;;R
ES0031500202734001QW0F;30/01/2023;14;0,132;;;R
ES0031500202734001QW0F;30/01/2023;15;0,191;;;R
ES0031500202734001QW0F;30/01/2023;16;0,182;;;R
ES0031500202734001QW0F;30/01/2023;17;0,303;;;R
ES0031500202734001QW0F;30/01/2023;18;0,141;;;R
ES0031500202734001QW0F;30/01/2023;19;0,249;;;R
ES0031500202734001QW0F;30/01/2023;20;1,383;;;R
ES0031500202734001QW0F;30/01/2023;21;1,661;;;R
ES0031500202734001QW0F;30/01/2023;22;0,768;;;R
ES0031500202734001QW0F;30/01/2023;23;0,962;;;R
ES0031500202734001QW0F;30/01/2023;24;2,077;;;R
ES0031500202734001QW0F;31/01/2023;1;0,344;;;R
ES0031500202734001QW0F;31/01/2023;2;0,299;;;R
ES0031500202734001QW0F;31/01/2023;3;0,597;;;R
ES0031500202734001QW0F;31/01/2023;4;0,51;;;R
ES0031500202734001QW0F;31/01/2023;5;0,14;;;R
ES0031500202734001QW0F;31/01/2023;6;0,127;;;R
ES0031500202734001QW0F;31/01/2023;7;0,166;;;R
ES0031500202734001QW0F;31/01/2023;8;0,592;;;R
ES0031500202734001QW0F;31/01/2023;9;0,143;;;R
ES0031500202734001QW0F;31/01/2023;10;0,175;;;R
ES0031500202734001QW0F;31/01/2023;11;0,213;;;R
ES0031500202734001QW0F;31/01/2023;12;0,171;;;R
ES0031500202734001QW0F;31/01/2023;13;0,139;;;R
ES0031500202734001QW0F;31/01/2023;14;0,196;;;R
ES0031500202734001QW0F;31/01/2023;15;0,345;;;R
ES0031500202734001QW0F;31/01/2023;16;0,423;;;R
ES0031500202734001QW0F;31/01/2023;17;0,15;;;R
ES0031500202734001QW0F;31/01/2023;18;0,133;;;R
ES0031500202734001QW0F;31/01/2023;19;0,217;;;R
ES0031500202734001QW0F;31/01/2023;20;0,263;;;R
ES0031500202734001QW0F;31/01/2023;21;1,637;;;R
ES0031500202734001QW0F;31/01/2023;22;0,87;;;R
ES0031500202734001QW0F;31/01/2023;23;1,644;;;R
ES0031500202734001QW0F;31/01/2023;24;0,505;;;R
ES0031500202734001QW0F;01/02/2023;1;0,189;;;R
ES0031500202734001QW0F;01/02/2023;2;0,623;;;R
ES0031500202734001QW0F;01/02/2023;3;0,181;;;R
ES0031500202734001QW0F;01/02/2023;4;0,47;;;R
ES0031500202734001QW0F;01/02/2023;5;0,13;;;R
ES0031500202734001QW0F;01/02/2023;6;0,137;;;R
ES0031500202734001QW0F;01/02/2023;7;0,424;;;R
ES0031500202734001QW0F;01/02/2023;8;0,386;;;R
ES0031500202734001QW0F;01/02/2023;9;0,134;;;R
ES0031500202734001QW0F;01/02/2023;10;0,134;;;R
ES0031500202734001QW0F;01/02/2023;11;0,15;;;R
ES0031500202734001QW0F;01/02/2023;12;0,16;;;R
ES0031500202734001QW0F;01/02/2023;13;0,386;;;R
ES0031500202734001QW0F;01/02/2023;14;0,159;;;R
ES0031500202734001QW0F;01/02/2023;15;0,167;;;R
ES0031500202734001QW0F;01/02/2023;16;1,549;;;R
ES0031500202734001QW0F;01/02/2023;17;0,873;;;R
ES0031500202734001QW0F;01/02/2023;18;0,5;;;R
ES0031500202734001QW0F;01/02/2023;19;0,205;;;R
ES0031500202734001QW0F;01/02/2023;20;0,731;;;R
ES0031500202734001QW0F;01/02/2023;21;1,274;;;R
ES0031500202734001QW0F;01/02/2023;22;0,401;;;R
ES0031500202734001QW0F;01/02/2023;23;0,332;;;R
ES0031500202734001QW0F;01/02/2023;24;1,593;;;R
ES0031500202734001QW0F;02/02/2023;1;1,815;;;R
ES0031500202734001QW0F;02/02/2023;2;0,265;;;R
ES0031500202734001QW0F;02/02/2023;3;0,249;;;R
ES0031500202734001QW0F;02/02/2023;4;0,172;;;R
ES0031500202734001QW0F;02/02/2023;5;0,134;;;R
ES0031500202734001QW0F;02/02/2023;6;0,134;;;R
ES0031500202734001QW0F;02/02/2023;7;0,168;;;R
ES0031500202734001QW0F;02/02/2023;8;0,703;;;R
ES0031500202734001QW0F;02/02/2023;9;0,157;;;R
ES0031500202734001QW0F;02/02/2023;10;0,22;;;R
ES0031500202734001QW0F;02/02/2023;11;0,25;;;R
ES0031500202734001QW0F;02/02/2023;12;0,228;;;R
ES0031500202734001QW0F;02/02/2023;13;0,257;;;R
ES0031500202734001QW0F;02/02/2023;14;0,473;;;R
ES0031500202734001QW0F;02/02/2023;15;0,345;;;R
ES0031500202734001QW0F;02/02/2023;16;0,129;;;R
ES0031500202734001QW0F;02/02/2023;17;0,134;;;R
ES0031500202734001QW0F;02/02/2023;18;0,132;;;R
ES0031500202734001QW0F;02/02/2023;19;0,124;;;R
ES0031500202734001QW0F;02/02/2023;20;0,798;;;R
ES0031500202734001QW0F;02/02/2023;21;1,279;;;R
ES0031500202734001QW0F;02/02/2023;22;0,479;;;R
ES0031500202734001QW0F;02/02/2023;23;0,379;;;R
ES0031500202734001QW0F;02/02/2023;24;0,838;;;R
ES0031500202734001QW0F;03/02/2023;1;1,543;;;R
ES0031500202734001QW0F;03/02/2023;2;0,724;;;R
ES0031500202734001QW0F;03/02/2023;3;0,212;;;R
ES0031500202734001QW0F;03/02/2023;4;0,403;;;R
ES0031500202734001QW0F;03/02/2023;5;0,145;;;R
ES0031500202734001QW0F;03/02/2023;6;0,13;;;R
ES0031500202734001QW0F;03/02/2023;7;0,218;;;R
ES0031500202734001QW0F;03/02/2023;8;0,41;;;R
ES0031500202734001QW0F;03/02/2023;9;0,133;;;R
ES0031500202734001QW0F;03/02/2023;10;0,152;;;R
ES0031500202734001QW0F;03/02/2023;11;0,175;;;R
ES0031500202734001QW0F;03/02/2023;12;0,328;;;R
ES0031500202734001QW0F;03/02/2023;13;0,253;;;R
ES0031500202734001QW0F;03/02/2023;14;1,235;;;R
ES0031500202734001QW0F;03/02/2023;15;0,308;;;R
ES0031500202734001QW0F;03/02/2023;16;0,242;;;R
ES0031500202734001QW0F;03/02/2023;17;0,256;;;R
ES0031500202734001QW0F;03/02/2023;18;0,178;;;R
ES0031500202734001QW0F;03/02/2023;19;0,168;;;R
ES0031500202734001QW0F;03/02/2023;20;0,834;;;R
ES0031500202734001QW0F;03/02/2023;21;0,568;;;R
ES0031500202734001QW0F;03/02/2023;22;1,113;;;R
ES0031500202734001QW0F;03/02/2023;23;1,035;;;R
ES0031500202734001QW0F;03/02/2023;24;0,387;;;R
ES0031500202734001QW0F;04/02/2023;1;1,885;;;R
ES0031500202734001QW0F;04/02/2023;2;0,166;;;R
ES0031500202734001QW0F;04/02/2023;3;0,154;;;R
ES0031500202734001QW0F;04/02/2023;4;0,142;;;R
ES0031500202734001QW0F;04/02/2023;5;0,132;;;R
ES0031500202734001QW0F;04/02/2023;6;0,123;;;R
ES0031500202734001QW0F;04/02/2023;7;0,3;;;R
ES0031500202734001QW0F;04/02/2023;8;0,18;;;R
ES0031500202734001QW0F;04/02/2023;9;0,199;;;R
ES0031500202734001QW0F;04/02/2023;10;0,126;;;R
ES0031500202734001QW0F;04/02/2023;11;0,127;;;R
ES0031500202734001QW0F;04/02/2023;12;1,03;;;R
ES0031500202734001QW0F;04/02/2023;13;1,084;;;R
ES0031500202734001QW0F;04/02/2023;14;0,388;;;R
ES0031500202734001QW0F;04/02/2023;15;0,296;;;R
ES0031500202734001QW0F;04/02/2023;16;0,844;;;R
ES0031500202734001QW0F;04/02/2023;17;0,52;;;R
ES0031500202734001QW0F;04/02/2023;18;1,256;;;R
ES0031500202734001QW0F;04/02/2023;19;0,201;;;R
ES0031500202734001QW0F;04/02/2023;20;0,811;;;R
ES0031500202734001QW0F;04/02/2023;21;0,485;;;R
ES0031500202734001QW0F;04/02/2023;22;0,331;;;R
ES0031500202734001QW0F;04/02/2023;23;0,283;;;R
ES0031500202734001QW0F;04/02/2023;24;0,281;;;R
ES0031500202734001QW0F;05/02/2023;1;0,233;;;R
ES0031500202734001QW0F;05/02/2023;2;0,144;;;R
ES0031500202734001QW0F;05/02/2023;3;0,143;;;R
ES0031500202734001QW0F;05/02/2023;4;0,141;;;R
ES0031500202734001QW0F;05/02/2023;5;0,132;;;R
ES0031500202734001QW0F;05/02/2023;6;0,132;;;R
ES0031500202734001QW0F;05/02/2023;7;0,138;;;R
ES0031500202734001QW0F;05/02/2023;8;0,202;;;R
ES0031500202734001QW0F;05/02/2023;9;0,462;;;R
ES0031500202734001QW0F;05/02/2023;10;0,138;;;R
ES0031500202734001QW0F;05/02/2023;11;0,964;;;R
ES0031500202734001QW0F;05/02/2023;12;1,044;;;R
ES0031500202734001QW0F;05/02/2023;13;0,213;;;R
ES0031500202734001QW0F;05/02/2023;14;0,254;;;R
ES0031500202734001QW0F;05/02/2023;15;0,227;;;R
ES0031500202734001QW0F;05/02/2023;16;0,146;;;R
ES0031500202734001QW0F;05/02/2023;17;1,238;;;R
ES0031500202734001QW0F;05/02/2023;18;1,855;;;R
ES0031500202734001QW0F;05/02/2023;19;0,261;;;R
ES0031500202734001QW0F;05/02/2023;20;0,339;;;R
ES0031500202734001QW0F;05/02/2023;21;0,261;;;R
ES0031500202734001QW0F;05/02/2023;22;0,539;;;R
ES0031500202734001QW0F;05/02/2023;23;0,72;;;R
ES0031500202734001QW0F;05/02/2023;24;0,352;;;R
ES0031500202734001QW0F;06/02/2023;1;0,368;;;R
ES0031500202734001QW0F;06/02/2023;2;0,351;;;R
ES0031500202734001QW0F;06/02/2023;3;0,286;;;R
ES0031500202734001QW0F;06/02/2023;4;0,233;;;R
ES0031500202734001QW0F;06/02/2023;5;0,233;;;R
ES0031500202734001QW0F;06/02/2023;6;0,229;;;R
ES0031500202734001QW0F;06/02/2023;7;0,168;;;R
ES0031500202734001QW0F;06/02/2023;8;0,649;;;R
ES0031500202734001QW0F;06/02/2023;9;0,138;;;R
ES0031500202734001QW0F;06/02/2023;10;0,127;;;R
ES0031500202734001QW0F;06/02/2023;11;0,174;;;R
ES0031500202734001QW0F;06/02/2023;12;0,215;;;R
ES0031500202734001QW0F;06/02/2023;13;0,227;;;R
ES0031500202734001QW0F;06/02/2023;14;1,577;;;R
ES0031500202734001QW0F;06/02/2023;15;1,165;;;R
ES0031500202734001QW0F;06/02/2023;16;1,54;;;R
ES0031500202734001QW0F;06/02/2023;17;0,649;;;R
ES0031500202734001QW0F;06/02/2023;18;1,038;;;R
ES0031500202734001QW0F;06/02/2023;19;0,731;;;R
ES0031500202734001QW0F;06/02/2023;20;1,011;;;E
ES0031500202734001QW0F;06/02/2023;21;1,117;;;E
ES0031500202734001QW0F;06/02/2023;22;0,258;;;R
ES0031500202734001QW0F;06/02/2023;23;0,699;;;R
ES0031500202734001QW0F;06/02/2023;24;0,863;;;R
ES0031500202734001QW0F;07/02/2023;1;0,193;;;R
ES0031500202734001QW0F;07/02/2023;2;0,151;;;R
ES0031500202734001QW0F;07/02/2023;3;0,669;;;R
ES0031500202734001QW0F;07/02/2023;4;0,169;;;R
ES0031500202734001QW0F;07/02/2023;5;0,47;;;R
ES0031500202734001QW0F;07/02/2023;6;0,135;;;R
ES0031500202734001QW0F;07/02/2023;7;0,144;;;R
ES0031500202734001QW0F;07/02/2023;8;0,434;;;R
ES0031500202734001QW0F;07/02/2023;9;0,156;;;R
ES0031500202734001QW0F;07/02/2023;10;0,205;;;R
ES0031500202734001QW0F;07/02/2023;11;0,226;;;R
